ObID,Kmday,Porosity
40898,53.9028938443364,0.24
40899,53.9060831932396,0.24
40900,87.6918352446239,0.258333333333333
40901,53.9212688785559,0.24
40902,87.6961468658499,0.258333333333333
40903,0.0498924654784595,0.167777777777778
40904,76.673833725346,0.255
40905,0.0184152604900252,0.146666666666667
40906,87.6961468658499,0.258333333333333
40907,0.000488032115129393,0.01
40908,NaN,NaN
40909,87.6961468658499,0.258333333333333
40910,4.88032115129391e-05,0.01
40911,87.6961468658499,0.258333333333333
40912,0.0184152604900252,0.146666666666667
40913,87.6961468658499,0.258333333333333
40914,87.6961468658499,0.258333333333333
40915,0.0251333954006001,0.133333333333333
40916,4.88032115129391e-05,0.01
40917,87.6961468658499,0.258333333333333
40918,0.000488032115129393,0.01
40919,0.261806552599386,0.121666666666667
40920,NaN,NaN
40921,87.6952699087662,0.258333333333333
40922,87.6961468658499,0.258333333333333
40923,53.9337620862533,0.24
40924,NaN,NaN
40925,42.2978045819649,0.230833333333333
40926,53.5712029661661,0.24
40927,0.000243911167479699,0.0566666666666667
40928,53.9329081417808,0.24
40929,87.6961468658499,0.258333333333333
40930,53.9329081417808,0.24
40931,0.391724298998363,0.121666666666667
40932,NaN,NaN
40933,53.9329081417808,0.24
40934,53.9348407722818,0.24
40935,0.261801316520695,0.121666666666667
40936,53.9348407722818,0.24
40937,53.935335177255,0.24
40938,0.00987963146110771,0.136666666666667
40939,65.5109421603373,0.231333333333333
40940,53.9337620862533,0.24
40941,87.6952699087662,0.258333333333333
40942,87.6952699087662,0.258333333333333
40943,76.6710862955294,0.255
40944,87.6961468658499,0.258333333333333
40945,76.6723002640062,0.255
40946,53.9295374403573,0.24
40947,0.0498924654784595,0.167777777777778
40948,76.6545399050995,0.255
40949,87.6961468658499,0.258333333333333
40950,87.6961468658499,0.258333333333333
40951,76.6730669908426,0.255
40952,87.6961468658499,0.258333333333333
40953,53.9212688785559,0.24
40954,65.5109421603373,0.231333333333333
40955,76.6710862955294,0.255
40956,76.6723002640062,0.255
40957,87.6961468658499,0.258333333333333
40958,53.9348407722818,0.24
40959,76.673833725346,0.255
40960,NaN,NaN
40961,0.0199221269090765,0.136666666666667
40962,53.9295374403573,0.24
40963,76.673833725346,0.255
40964,0.0192211844713616,0.146666666666667
40965,0.000470618543771302,0.01
40966,53.9348407722818,0.24
40967,87.6834318464155,0.258333333333333
40968,53.5712029661661,0.24
